id,artifact_id,name,level,rarity,attribute,kind,is_locked,is_unnecessary,skill1_name,skill1_quality,skill1_effect,skill1_level,skill1_is_max_quality,skill2_name,skill2_quality,skill2_effect,skill2_level,skill2_is_max_quality,skill3_name,skill3_quality,skill3_effect,skill3_level,skill3_is_max_quality,skill4_name,skill4_quality,skill4_effect,skill4_level,skill4_is_max_quality
4598897,301030101,オミナス・ゴブレット,1,3,光,槍,False,False,攻撃力,2,+1440,1,False,弱体成功率,1,+6.6%,1,False,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,1,False,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%,1,True
4598894,301040101,オミナス・ホーン,1,3,火,斧,False,False,弱体成功率,2,+7.2%,1,False,ダブルアタック確率,1,+6.6%,1,False,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,1,False,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回,1,True
4598859,301080201,サント・シャッポー,1,3,風,弓,False,False,トリプルアタック確率,1,+4.4%,1,False,弱体耐性,3,+7.8%,1,False,最大HP上昇/防御力-70%,4,+11.2%,1,False,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%,1,True
4598857,301020101,オミナス・リング,1,3,風,短剣,False,False,回避率,4,+5.6%,1,False,クリティカル確率,2,+14.4%,1,False,最大HP上昇/防御力-70%,1,+8.8%,1,False,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍,1,True
4598815,301020201,サント・ジャセロン,1,3,光,短剣,False,False,奥義ダメージ,1,+13.2%,1,False,回復性能,1,+13.2%,1,False,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,1,True,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
4598697,301050101,オミナス・トーテム,1,3,火,杖,False,False,回避率,1,+4.4%,1,False,HP,4,+840,1,False,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,1,False,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個,1,True
4598696,301080101,オミナス・フィアン,1,3,風,弓,False,False,ダブルアタック確率,2,+7.2%,1,False,防御,2,+9.6%,1,False,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,1,True,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%,1,True
4598647,301030101,オミナス・ゴブレット,1,3,火,槍,False,False,クリティカル確率,2,+14.4%,1,False,防御,1,+8.8%,1,False,奥義ダメージ上限,1,+6.6%,1,False,バトル開始時から1ターンの間被ダメージ減少,1,1000,1,True
4598646,301080201,サント・シャッポー,1,3,土,弓,False,False,弱体耐性,3,+7.8%,1,False,アビリティダメージ,2,+14.4%,1,False,HPが50%以下の時、被ダメージを軽減,3,+10.4%,1,False,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
4598557,301040301,金華革帯,1,3,火,斧,False,False,回避率,1,+4.4%,1,False,弱体耐性,1,+6.6%,1,False,奥義ダメージ特殊上限UP,3,+5.2%,1,False,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%,1,True
4598497,301020101,オミナス・リング,1,3,火,短剣,False,False,攻撃力,1,+1320,1,False,アビリティダメージ,2,+14.4%,1,False,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,5,+24%,1,True,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%,1,True
4598472,301090101,オミナス・ホイッスル,1,3,火,楽器,False,False,クリティカル確率,2,+14.4%,1,False,奥義ダメージ,2,+14.4%,1,False,ターンダメージを軽減,3,+10.4%,1,False,バトル開始時と5ターン毎に自分にバリア効果,1,1000,1,True
4597724,301040301,金華革帯,1,3,闇,斧,False,False,回復性能,3,+15.6%,1,False,弱体成功率,1,+6.6%,1,False,最大HP上昇/防御力-70%,2,+9.6%,1,False,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回,1,True
4597586,301100101,オミナス・ストーン,1,3,光,刀,False,False,奥義ダメージ,2,+14.4%,1,False,トリプルアタック確率,1,+4.4%,1,False,通常攻撃の与ダメージ上昇,3,+10400,1,False,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%,1,True
4597584,301070101,オミナス・バンクル,1,3,闇,格闘,False,False,クリティカル確率,3,+15.6%,1,False,防御,1,+8.8%,1,False,再生,2,480,1,False,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%,1,True
4597464,301090201,サント・ボアトムジーク,1,3,火,楽器,False,False,アビリティダメージ,2,+14.4%,1,False,回避率,4,+5.6%,1,False,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,1,True,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%,1,True
4582466,301050201,サント・ローブ,1,3,水,杖,False,False,トリプルアタック確率,2,+4.8%,1,False,奥義ダメージ,2,+14.4%,1,False,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,1,False,バトル開始時から1ターンの間被ダメージ減少,1,1000,1,True
4581863,301030301,金華旗幟,1,3,火,槍,False,False,奥義ダメージ,2,+14.4%,1,False,攻撃力,1,+1320,1,False,アビリティ与ダメージ上昇,3,+13000,1,False,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%,1,True
4581413,301090301,金華銅鑼,1,3,風,楽器,False,False,HP,1,+660,1,False,防御,2,+9.6%,1,False,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,1,False,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%,1,True
4576749,301100201,サント・キャプション,1,3,水,刀,False,False,アビリティダメージ,3,+15.6%,1,False,トリプルアタック確率,4,+5.6%,1,False,通常攻撃の与ダメージ上昇,1,+8800,1,False,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000,1,True
4556305,301090301,金華銅鑼,1,3,闇,楽器,False,False,HP,3,+780,1,False,回避率,3,+5.2%,1,False,通常攻撃ダメージ上限,4,+2.8%,1,False,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍,1,True
4552397,301010101,オミナス・アミュレット,1,3,火,剣,False,False,有利属性軽減,3,+5.2%,1,False,アビリティダメージ,1,+13.2%,1,False,アビリティ与ダメージ上昇,3,+13000,1,False,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個,1,True
4552309,301060301,金華望鏡,1,3,闇,銃,False,False,自属性攻撃力,1,+8.8%,1,False,防御,3,+10.4%,1,False,確率で強化効果が無効化されない,1,20%,1,True,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000,1,True
4551947,301100101,オミナス・ストーン,1,3,闇,刀,False,False,回復性能,3,+15.6%,1,False,弱体成功率,3,+7.8%,1,False,通常攻撃ダメージ上限,1,+2.2%,1,False,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回,1,True
4551285,301080301,金華胸鎧,1,3,闇,弓,False,False,HP,3,+780,1,False,弱体成功率,1,+6.6%,1,False,奥義与ダメージ上昇,5,+150000,1,True,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
4551009,301010101,オミナス・アミュレット,1,3,闇,剣,False,False,弱体耐性,1,+6.6%,1,False,回避率,3,+5.2%,1,False,再生,1,440,1,False,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%,1,True
4534953,301060201,サント・リネット,1,3,火,銃,False,False,攻撃力,3,+1560,1,False,自属性攻撃力,3,+10.4%,1,False,ターンダメージを軽減,1,+8.8%,1,False,バトル開始時に自分に一定個数ランダムな強化効果,1,1個,1,True
4534855,301050101,オミナス・トーテム,1,3,水,杖,False,False,自属性攻撃力,4,+11.2%,1,False,回避率,5,+6%,1,True,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,3,+5.2%,1,False,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000,1,True
4534850,301040301,金華革帯,1,3,土,斧,False,False,防御,3,+10.4%,1,False,回復性能,4,+16.8%,1,False,奥義ダメージ上限,2,+7.2%,1,False,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個,1,True
4534847,301040201,サント・アルミュール,1,3,闇,斧,False,False,有利属性軽減,1,+4.4%,1,False,攻撃力,4,+1680,1,False,奥義与ダメージ上昇,1,+110000,1,False,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
4509370,301030101,オミナス・ゴブレット,1,3,光,槍,False,False,ダブルアタック確率,5,+9%,1,True,自属性攻撃力,2,+9.6%,1,False,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,3,+5.2%,1,False,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000,1,True
4498579,301090201,サント・ボアトムジーク,1,3,水,楽器,False,False,奥義ダメージ,3,+15.6%,1,False,アビリティダメージ,3,+15.6%,1,False,奥義ダメージ上限,4,+8.4%,1,False,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%,1,True
4498399,301050301,金華名鏡,1,3,火,杖,False,False,回避率,5,+6%,1,True,クリティカル確率,3,+15.6%,1,False,再生,1,440,1,False,バトル開始時に自分に一定個数ランダムな強化効果,1,1個,1,True
4482243,301030301,金華旗幟,1,3,光,槍,False,False,攻撃力,1,+1320,1,False,奥義ダメージ,1,+13.2%,1,False,通常攻撃ダメージ上限,5,+3%,1,True,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000,1,True
4482195,301100201,サント・キャプション,1,3,光,刀,False,False,弱体成功率,1,+6.6%,1,False,HP,3,+780,1,False,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,1,False,バトル登場時に一度だけ自分の与ダメージUP,1,3%,1,True
4482191,301070301,金華覆装,1,3,土,格闘,False,False,防御,3,+10.4%,1,False,弱体耐性,2,+7.2%,1,False,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,1,False,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%,1,True
4482189,301090301,金華銅鑼,1,3,風,楽器,False,False,回避率,4,+5.6%,1,False,ダブルアタック確率,2,+7.2%,1,False,HPが50%以上の時、トリプルアタック確率UP,2,+7.2%,1,False,バトル開始時と5ターン毎に自分にバリア効果,1,1000,1,True
4482181,301090201,サント・ボアトムジーク,1,3,水,楽器,False,False,自属性攻撃力,2,+9.6%,1,False,防御,1,+8.8%,1,False,奥義与ダメージ上昇,4,+140000,1,False,バトル登場時に一度だけ自分の与ダメージUP,1,3%,1,True
4460223,301020201,サント・ジャセロン,1,3,光,短剣,False,False,トリプルアタック確率,3,+5.2%,1,False,HP,2,+720,1,False,クリティカル発動時、ダメージ上限UP,2,+2.4%,1,False,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%,1,True
4424008,301080301,金華胸鎧,1,3,土,弓,False,False,回復性能,1,+13.2%,1,False,ダブルアタック確率,2,+7.2%,1,False,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,1,False,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%,1,True
4423898,301010301,金華羽飾,1,3,火,剣,False,False,回復性能,3,+15.6%,1,False,奥義ダメージ,1,+13.2%,1,False,再生,1,440,1,False,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%,1,True
4397356,301050101,オミナス・トーテム,1,3,風,杖,False,False,アビリティダメージ,3,+15.6%,1,False,奥義ダメージ,3,+15.6%,1,False,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,1,False,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
4396909,301090301,金華銅鑼,1,3,闇,楽器,False,False,回復性能,2,+14.4%,1,False,トリプルアタック確率,5,+6%,1,True,通常攻撃の与ダメージ上昇,1,+8800,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
4396255,301100101,オミナス・ストーン,1,3,火,刀,False,False,自属性攻撃力,4,+11.2%,1,False,ダブルアタック確率,1,+6.6%,1,False,通常攻撃の与ダメージ上昇,4,+11200,1,False,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
4395608,301020101,オミナス・リング,1,3,光,短剣,False,False,トリプルアタック確率,3,+5.2%,1,False,クリティカル確率,1,+13.2%,1,False,ターンダメージを軽減,3,+10.4%,1,False,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%,1,True
4354744,301010201,サント・クローヌ,1,3,火,剣,False,False,アビリティダメージ,1,+13.2%,1,False,ダブルアタック確率,1,+6.6%,1,False,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,1,False,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%,1,True
4325222,301060301,金華望鏡,1,3,火,銃,False,False,クリティカル確率,5,+18%,1,True,ダブルアタック確率,1,+6.6%,1,False,確率で強化効果が無効化されない,1,20%,1,True,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
4324873,301080201,サント・シャッポー,1,3,土,弓,False,False,回避率,2,+4.8%,1,False,奥義ダメージ,3,+15.6%,1,False,通常攻撃ダメージ上限,5,+3%,1,True,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
4324871,301060201,サント・リネット,1,3,光,銃,False,False,ダブルアタック確率,4,+8.4%,1,False,有利属性軽減,1,+4.4%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個,1,True
4324870,301040101,オミナス・ホーン,1,3,風,斧,False,False,弱体成功率,2,+7.2%,1,False,回復性能,1,+13.2%,1,False,HPが100%の時、与ダメージUP,3,+2.6%,1,False,バトル終了時にランダムな耳飾りを入手することがある(レベルに応じて入手確率UP/重複不可)　◆サブメンバーにいる場合でも発動,1,,1,True
4324869,301050101,オミナス・トーテム,1,3,光,杖,False,False,アビリティダメージ,1,+13.2%,1,False,回復性能,1,+13.2%,1,False,通常攻撃ダメージ上限,3,+2.6%,1,False,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%,1,True
