id,artifact_id,name,level,max_level,rarity,attribute,skill1_name,skill1_quality,skill1_effect,skill2_name,skill2_quality,skill2_effect,skill3_name,skill3_quality,skill3_effect,skill4_name,skill4_quality,skill4_effect
4581863,301030301,金華旗幟,1,5,3,1,奥義ダメージ,2,+14.4%,攻撃力,1,+1320,アビリティ与ダメージ上昇,3,+13000,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
4581413,301090301,金華銅鑼,1,5,3,4,HP,1,+660,防御,2,+9.6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%
4576749,301100201,サント・キャプション,1,5,3,2,アビリティダメージ,3,+15.6%,トリプルアタック確率,4,+5.6%,通常攻撃の与ダメージ上昇,1,+8800,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000
4556305,301090301,金華銅鑼,1,5,3,6,HP,3,+780,回避率,3,+5.2%,通常攻撃ダメージ上限,4,+2.8%,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍
4552397,301010101,オミナス・アミュレット,1,5,3,1,有利属性軽減,3,+5.2%,アビリティダメージ,1,+13.2%,アビリティ与ダメージ上昇,3,+13000,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
4552309,301060301,金華望鏡,1,5,3,6,自属性攻撃力,1,+8.8%,防御,3,+10.4%,確率で強化効果が無効化されない,1,20%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
4551947,301100101,オミナス・ストーン,1,5,3,6,回復性能,3,+15.6%,弱体成功率,3,+7.8%,通常攻撃ダメージ上限,1,+2.2%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
4551285,301080301,金華胸鎧,1,5,3,6,HP,3,+780,弱体成功率,1,+6.6%,奥義与ダメージ上昇,5,+150000,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
4551009,301010101,オミナス・アミュレット,1,5,3,6,弱体耐性,1,+6.6%,回避率,3,+5.2%,再生,1,440,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
4534953,301060201,サント・リネット,1,5,3,1,攻撃力,3,+1560,自属性攻撃力,3,+10.4%,ターンダメージを軽減,1,+8.8%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
4534855,301050101,オミナス・トーテム,1,5,3,2,自属性攻撃力,4,+11.2%,回避率,5,+6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,3,+5.2%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
4534850,301040301,金華革帯,1,5,3,3,防御,3,+10.4%,回復性能,4,+16.8%,奥義ダメージ上限,2,+7.2%,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
4534847,301040201,サント・アルミュール,1,5,3,6,有利属性軽減,1,+4.4%,攻撃力,4,+1680,奥義与ダメージ上昇,1,+110000,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
4509370,301030101,オミナス・ゴブレット,1,5,3,5,ダブルアタック確率,5,+9%,自属性攻撃力,2,+9.6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,3,+5.2%,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000
4498579,301090201,サント・ボアトムジーク,1,5,3,2,奥義ダメージ,3,+15.6%,アビリティダメージ,3,+15.6%,奥義ダメージ上限,4,+8.4%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
4498399,301050301,金華名鏡,1,5,3,1,回避率,5,+6%,クリティカル確率,3,+15.6%,再生,1,440,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
4482243,301030301,金華旗幟,1,5,3,5,攻撃力,1,+1320,奥義ダメージ,1,+13.2%,通常攻撃ダメージ上限,5,+3%,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000
4482195,301100201,サント・キャプション,1,5,3,5,弱体成功率,1,+6.6%,HP,3,+780,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
4482191,301070301,金華覆装,1,5,3,3,防御,3,+10.4%,弱体耐性,2,+7.2%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
4482189,301090301,金華銅鑼,1,5,3,4,回避率,4,+5.6%,ダブルアタック確率,2,+7.2%,HPが50%以上の時、トリプルアタック確率UP,2,+7.2%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
4482181,301090201,サント・ボアトムジーク,1,5,3,2,自属性攻撃力,2,+9.6%,防御,1,+8.8%,奥義与ダメージ上昇,4,+140000,バトル登場時に一度だけ自分の与ダメージUP,1,3%
4460223,301020201,サント・ジャセロン,1,5,3,5,トリプルアタック確率,3,+5.2%,HP,2,+720,クリティカル発動時、ダメージ上限UP,2,+2.4%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
4424008,301080301,金華胸鎧,1,5,3,3,回復性能,1,+13.2%,ダブルアタック確率,2,+7.2%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
4423898,301010301,金華羽飾,1,5,3,1,回復性能,3,+15.6%,奥義ダメージ,1,+13.2%,再生,1,440,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
4397356,301050101,オミナス・トーテム,1,5,3,4,アビリティダメージ,3,+15.6%,奥義ダメージ,3,+15.6%,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
4396909,301090301,金華銅鑼,1,5,3,6,回復性能,2,+14.4%,トリプルアタック確率,5,+6%,通常攻撃の与ダメージ上昇,1,+8800,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
4396255,301100101,オミナス・ストーン,1,5,3,1,自属性攻撃力,4,+11.2%,ダブルアタック確率,1,+6.6%,通常攻撃の与ダメージ上昇,4,+11200,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
4395608,301020101,オミナス・リング,1,5,3,5,トリプルアタック確率,3,+5.2%,クリティカル確率,1,+13.2%,ターンダメージを軽減,3,+10.4%,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
4354744,301010201,サント・クローヌ,1,5,3,1,アビリティダメージ,1,+13.2%,ダブルアタック確率,1,+6.6%,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4325222,301060301,金華望鏡,1,5,3,1,クリティカル確率,5,+18%,ダブルアタック確率,1,+6.6%,確率で強化効果が無効化されない,1,20%,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
4324873,301080201,サント・シャッポー,1,5,3,3,回避率,2,+4.8%,奥義ダメージ,3,+15.6%,通常攻撃ダメージ上限,5,+3%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
4324871,301060201,サント・リネット,1,5,3,5,ダブルアタック確率,4,+8.4%,有利属性軽減,1,+4.4%,HPが100%の時、与ダメージUP,1,+2.2%,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
4324870,301040101,オミナス・ホーン,1,5,3,4,弱体成功率,2,+7.2%,回復性能,1,+13.2%,HPが100%の時、与ダメージUP,3,+2.6%,バトル終了時にランダムな耳飾りを入手することがある(レベルに応じて入手確率UP/重複不可)　◆サブメンバーにいる場合でも発動,1,
4324869,301050101,オミナス・トーテム,1,5,3,5,アビリティダメージ,1,+13.2%,回復性能,1,+13.2%,通常攻撃ダメージ上限,3,+2.6%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
4324863,301030101,オミナス・ゴブレット,1,5,3,3,有利属性軽減,4,+5.6%,アビリティダメージ,2,+14.4%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
4318896,301010301,金華羽飾,1,5,3,3,自属性攻撃力,2,+9.6%,防御,2,+9.6%,HPが50%以下の時、被ダメージを軽減,1,+8.8%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
4313774,301060301,金華望鏡,1,5,3,5,防御,2,+9.6%,弱体成功率,1,+6.6%,奥義与ダメージ上昇,4,+140000,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
4302885,301050301,金華名鏡,1,5,3,2,HP,1,+660,攻撃力,2,+1440,アビリティ与ダメージ上昇,1,+11000,バトル終了時にランダムな耳飾りを入手することがある(レベルに応じて入手確率UP/重複不可)　◆サブメンバーにいる場合でも発動,1,
4302598,301070101,オミナス・バンクル,1,5,3,1,攻撃力,3,+1560,防御,4,+11.2%,奥義ダメージ特殊上限UP,1,+4.4%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
4298298,301010301,金華羽飾,1,5,3,3,アビリティダメージ,4,+16.8%,ダブルアタック確率,2,+7.2%,クリティカル発動時、ダメージ上限UP,3,+2.6%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
4217498,301070301,金華覆装,1,5,3,3,防御,2,+9.6%,自属性攻撃力,2,+9.6%,通常攻撃ダメージ上限,2,+2.4%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4192437,301060201,サント・リネット,1,5,3,1,回避率,3,+5.2%,有利属性軽減,2,+4.8%,奥義ダメージ特殊上限UP,2,+4.8%,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
4191127,301060301,金華望鏡,1,5,3,2,トリプルアタック確率,3,+5.2%,弱体成功率,1,+6.6%,HPが100%の時、与ダメージUP,2,+2.4%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4191055,301040301,金華革帯,1,5,3,5,ダブルアタック確率,1,+6.6%,有利属性軽減,3,+5.2%,クリティカル発動時、ダメージ上限UP,1,+2.2%,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
4177112,301030201,サント・キャスク,1,5,3,3,HP,3,+780,弱体成功率,1,+6.6%,奥義与ダメージ上昇,1,+110000,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
4175501,301020201,サント・ジャセロン,1,5,3,3,自属性攻撃力,4,+11.2%,有利属性軽減,1,+4.4%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,3,+15.6%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
4175500,301080101,オミナス・フィアン,1,5,3,4,アビリティダメージ,1,+13.2%,弱体耐性,2,+7.2%,アビリティ与ダメージ上昇,4,+14000,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
4175345,301080101,オミナス・フィアン,1,5,3,5,攻撃力,3,+1560,アビリティダメージ,1,+13.2%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4166930,301080101,オミナス・フィアン,1,5,3,5,自属性攻撃力,1,+8.8%,防御,2,+9.6%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
4166591,301010101,オミナス・アミュレット,1,5,3,2,回避率,1,+4.4%,攻撃力,2,+1440,HPが50%以下の時、被ダメージを軽減,2,+9.6%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
4156048,301090101,オミナス・ホイッスル,1,5,3,3,攻撃力,4,+1680,回避率,3,+5.2%,奥義ダメージ上限,4,+8.4%,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
4156015,301070201,サント・ブート,1,5,3,3,アビリティダメージ,1,+13.2%,クリティカル確率,2,+14.4%,最大HP上昇/防御力-70%,1,+8.8%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4153367,301060101,オミナス・ペンダント,1,5,3,2,弱体耐性,1,+6.6%,奥義ダメージ,1,+13.2%,奥義ダメージ上限,2,+7.2%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
4153190,301080101,オミナス・フィアン,1,5,3,6,有利属性軽減,4,+5.6%,弱体耐性,3,+7.8%,クリティカル発動時、ダメージ上限UP,4,+2.8%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
4137173,301030201,サント・キャスク,1,5,3,6,防御,1,+8.8%,アビリティダメージ,1,+13.2%,奥義ダメージ上限,2,+7.2%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
4133595,301100101,オミナス・ストーン,1,5,3,5,弱体耐性,2,+7.2%,回復性能,4,+16.8%,奥義ダメージ特殊上限UP,4,+5.6%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
4133440,301060201,サント・リネット,1,5,3,1,クリティカル確率,1,+13.2%,防御,3,+10.4%,奥義ダメージ特殊上限UP,2,+4.8%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
4120761,301020201,サント・ジャセロン,1,5,3,4,自属性攻撃力,3,+10.4%,防御,1,+8.8%,通常攻撃の与ダメージ上昇,4,+11200,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
4120707,301080101,オミナス・フィアン,1,5,3,3,回復性能,1,+13.2%,ダブルアタック確率,2,+7.2%,奥義ダメージ特殊上限UP,1,+4.4%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
4120706,301020301,金華面具,1,5,3,3,弱体成功率,1,+6.6%,回復性能,3,+15.6%,HPが50%以下の時、被ダメージを軽減,2,+9.6%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
4120705,301080201,サント・シャッポー,1,5,3,4,ダブルアタック確率,3,+7.8%,弱体耐性,3,+7.8%,HPが50%以下の時、被ダメージを軽減,5,+12%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
4118988,301100301,金華香炉,1,5,3,3,クリティカル確率,2,+14.4%,ダブルアタック確率,1,+6.6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,4,+5.6%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
